dialogue_id,donation_amount,donation_made,utterance_idx,speaker,utterance,intention
20180825-061105_792_live,0.15,Yes,17,EE,I am always worried if I donate it will just go to some higer up that is living the high life.,Expressing concern about potential misuse of donations
20180825-061105_792_live,0.15,Yes,18,EE,Sorry Im getting off topic.,Apologizing for deviating from the main topic
20180825-061105_792_live,0.15,Yes,19,ER,"No, that's relevant.",Validating the relevance of the concern
20180825-061105_792_live,0.15,Yes,20,ER,Really relevant.,Reiterating the relevance of the concern
20180825-061105_792_live,0.15,Yes,21,ER,It's really easy to get cynical about life and if people really benefit from any of this.,Expressing a cynical view on the effectiveness of donations
20180825-061105_792_live,0.15,Yes,22,ER,I usually donate in hopes I can at least feel like I did my part.,Explaining personal motivation for donating
20180825-061105_792_live,0.15,Yes,23,ER,"If I donated and some corrupt person took it, that's the worst karma and even worst scandal imaginable.",Expressing concern about the potential misuse of donations
20180825-061105_792_live,0.15,Yes,24,ER,The people who donate and people who are worrying about that are the same people.,Drawing a connection between donors and their concerns
20180825-061105_792_live,0.15,Yes,25,ER,"You're not a horrible person it sounds like, just worried if what you do even matters.",Reassuring the other person about their intentions
20180825-061105_792_live,0.15,Yes,26,EE,With that all said I do feel like any orginazation that aims to help the children I am more inclined to donate to them than most.,Expressing a preference for donating to organizations that help children
20180825-061105_792_live,0.15,Yes,27,EE,My boss has a sponsored child that she sends money to every month.,Providing an example of a personal connection to child sponsorship
20180825-061105_792_live,0.15,Yes,28,EE,SHe picked out a child with the same birth month as one of her kids.,Sharing a specific detail about the sponsored child
20180825-061105_792_live,0.15,Yes,29,EE,I think helping children is an important thing as they are our future!,Emphasizing the importance of helping children
20180825-061105_792_live,0.15,Yes,30,ER,I feel like you are smart enough and definitely moral enough to be the boss.,Complimenting the other person's intelligence and morality
20180825-061105_792_live,0.15,Yes,31,ER,I hope you have success  in your field.,Wishing success in the other person's field
20180825-061105_792_live,0.15,Yes,32,ER,I don't have that great of a job or boss but I'd still  I would like to match a donation with you if you're willing to try help kids with me.,Proposing a matched donation to help children
20180825-061105_792_live,0.15,Yes,33,ER,"I am parent and I feel like I need extra help sometimes too , but knowing that I could REALLY help them makes feel like a better parent.",Expressing personal motivation for donating as a parent
20180825-061105_792_live,0.15,Yes,34,EE,I think donating to this cause would def be a step in the right direction to hopefully helping across the world the children that are in dispair.,Agreeing that donating would be beneficial for children in despair
20180825-061105_792_live,0.15,Yes,35,EE,They are the weak ones in my eyes.,Expressing empathy for children as vulnerable individuals
20180825-061105_792_live,0.15,Yes,36,ER,"I don't want you to donate any more than you want, so if you want to donate how much do you to do?",Clarifying that the donation amount is up to the other person
20180825-061105_792_live,0.15,Yes,37,ER,I think any amount you give (especially more) will definitely help and I want you to know that it would be deducted from you task payment.,Encouraging a larger donation and explaining the deduction from task payment
20180825-061105_792_live,0.15,Yes,38,ER,"Whatever you choose to do or the amount you want to give, I feel like you've changed my mind about charity, not the other way around, so I want to thank you for that.",Expressing gratitude for the change in perspective on charity
20180825-061105_792_live,0.15,Yes,39,EE,I think its just the perspective of the person but we all inheriently want to help as much as we can.,Reflecting on the inherent desire to help others
20180825-061105_792_live,0.15,Yes,40,EE,I would donate half of this hit payment to this charity and feel good about it I think.,Committing to donating half of the task payment
20180825-062219_874_live,0.0,No,0,ER,Hello,Greeting
20180825-062219_874_live,0.0,No,1,EE,hi,Greeting
20180825-062219_874_live,0.0,No,2,ER,how are you today?,Inquiring about well-being
20180825-062219_874_live,0.0,No,3,EE,Doing Good.,Responding to inquiry
20180825-062219_874_live,0.0,No,4,EE,What about You ?,Returning the inquiry
20180825-062219_874_live,0.0,No,5,ER,Have you heard of the charity Save the Children,Introducing a topic
20180825-062219_874_live,0.0,No,6,EE,No.,Expressing lack of knowledge
20180825-062219_874_live,0.0,No,7,EE,Can you help me with that.,Requesting information
20180825-062219_874_live,0.0,No,8,ER,"It is a charity that helps ensure children's basic rights to health, education, safety, etc",Providing information
20180825-062219_874_live,0.0,No,9,EE,Okay.,Acknowledging information
20180825-062219_874_live,0.0,No,10,EE,It's a very noble cause.,Expressing approval
20180825-062219_874_live,0.0,No,11,ER,Children in other countries don't have the advantages that we do such as access to the internet,Providing additional information
20180825-062219_874_live,0.0,No,12,EE,Yeah totally agreed.,Agreeing with the statement
20180825-062219_874_live,0.0,No,13,EE,Even they are not able to get good meal and got suffered from many malnutrition diseases.,Adding supporting information
20180825-062219_874_live,0.0,No,14,ER,"Yes, it is a very noble cause",Reaffirming the cause's nobility
20180825-062219_874_live,0.0,No,15,EE,But we can't help them directly.,Expressing a limitation
20180825-062219_874_live,0.0,No,16,EE,Most of time we have to depend on someone to help them.,Explaining the limitation
20180825-062219_874_live,0.0,No,17,ER,I would like to ask if you would want to make  small donation to this cause,Requesting a donation
20180825-062219_874_live,0.0,No,18,EE,I already did for some websites.,Stating prior action
20180825-062219_874_live,0.0,No,19,EE,Not interested right now to do so.,Declining the request
20180825-063009_943_live,0.0,No,0,ER,Hi WOuld you like to donate your payment for this task to save the children?,Requesting donation for Save the Children
20180825-063009_943_live,0.0,No,1,EE,"No, to be honest I am doing this task to save up extra money for myself.",Declining donation and explaining personal financial motivation
20180825-063009_943_live,0.0,No,2,ER,I understand that.,Expressing understanding
20180825-063009_943_live,0.0,No,3,ER,But it's only .30 of the money you are saving.,Minimizing the financial impact of the donation
20180825-063009_943_live,0.0,No,4,ER,It could do alot of good for Save the children.,Emphasizing the positive impact of the donation
20180825-063009_943_live,0.0,No,5,EE,"I appreciate your position, but what exactly is Save the Children and how do I know that money will truly be used to help kids?",Requesting more information about Save the Children and expressing skepticism
20180825-063009_943_live,0.0,No,6,ER,The researchers of this hit will make sure the money goes to save the children.,Assuring that the money will be used appropriately
20180825-063009_943_live,0.0,No,7,ER,Save the Children is a world wide organization that helps kids in war torn areas.,Providing information about Save the Children
20180825-063009_943_live,0.0,No,8,EE,"It sounds like a good idea, but I often get peppered with requests to donate money to various charities -- when I donate I do it to causes that I know about.",Expressing general skepticism about charity requests
20180825-063009_943_live,0.0,No,9,EE,If I donated to every cause I would be giving away a lot of money and I already lose 20% to taxes.,Explaining personal financial constraints
20180825-063009_943_live,0.0,No,10,ER,"Your right, but I'm not asking for much.",Minimizing the financial impact of the donation
20180825-063009_943_live,0.0,No,11,ER,It's only .30 cents and It will do alot to help.,Reiterating the positive impact of the donation
20180825-063009_943_live,0.0,No,12,EE,What exactly would that 30 cents be used for and how would it help?,Requesting specific information about the use of the donation
20180825-063009_943_live,0.0,No,13,EE,What part of the world will it go to?,Requesting information about the geographical impact of the donation
20180825-063009_943_live,0.0,No,14,ER,It would go all over the world!,Stating the global reach of the organization
20180825-063009_943_live,0.0,No,15,ER,The money is used to promote childrens rights and provide food and medicine.,Providing specific uses of the donation
20180825-063009_943_live,0.0,No,16,EE,I have to respectfully question the necessity -- don't my taxes already go towards billions of dollars of foreign aid?,Questioning the necessity of the donation given existing foreign aid
20180825-063009_943_live,0.0,No,17,EE,And why do so many of these countries continually need help?,Questioning the ongoing need for aid in certain countries
20180825-063009_943_live,0.0,No,18,ER,"Well, lets get specific.",Proposing to discuss specific examples
20180825-063009_943_live,0.0,No,19,ER,Have you seen the kids in Syria?,Bringing up the situation of children in Syria
20180825-063009_943_live,0.0,No,20,EE,I have seen some of the images and video of the civil war there.,Confirming awareness of the situation in Syria
20180825-063009_943_live,0.0,No,21,ER,Those kids are growing up in tents and being bombed every day.,Describing the dire conditions of children in Syria
20180825-063009_943_live,0.0,No,22,EE,True -- but how much money is currently being provided by US and NATO to help?,Questioning the current level of aid provided by US and NATO
20180825-063009_943_live,0.0,No,23,ER,They have provided the tents.,Stating that tents have been provided
20180825-063117_677_live,0.2,Yes,0,ER,How much would you like to donate to save the children?,Requesting a donation amount
20180825-063117_677_live,0.2,Yes,1,EE,"Hey, is there a limit?",Inquiring about donation limits
20180825-063117_677_live,0.2,Yes,2,ER,You can donate as much as you want,Clarifying there is no limit
20180825-063117_677_live,0.2,Yes,3,EE,"Oh wow, so I could just go ahead and do like $25 million?",Expressing surprise and testing the boundaries
20180825-063117_677_live,0.2,Yes,4,ER,If you have that much money,Responding with a conditional statement
20180825-063117_677_live,0.2,Yes,5,EE,"Oh, from my personal account?",Clarifying the source of the donation
20180825-063117_677_live,0.2,Yes,6,EE,"Hmm, I can do maybe 100.",Stating a possible donation amount
20180825-063117_677_live,0.2,Yes,7,EE,I work part-time and attend college so I don't have much now.,Explaining financial constraints
20180825-063117_677_live,0.2,Yes,8,EE,Thought this was hypothetical.,Clarifying the previous statement was hypothetical
20180825-063117_677_live,0.2,Yes,9,ER,Then you will do 100,Confirming the stated donation amount
20180825-063117_677_live,0.2,Yes,10,EE,How much will you be planning on donating to the charity?,Inquiring about the ER's donation plans
20180825-063117_677_live,0.2,Yes,11,ER,I am homeless and at Mcdonalds on the wifi.,Providing personal context
20180825-063117_677_live,0.2,Yes,12,ER,I am doing this for charity.,Explaining their motivation
20180825-063117_677_live,0.2,Yes,13,ER,But I plan on doing 10,Stating their intended donation amount
20180825-063117_677_live,0.2,Yes,14,EE,"That sounds good, thank you for being charitable.",Expressing gratitude and approval
20180825-063117_677_live,0.2,Yes,15,ER,"Also, thank you.",Expressing gratitude
20180825-063117_677_live,0.2,Yes,16,ER,This is for a good cause.,Reiterating the cause's importance
20180825-063117_677_live,0.2,Yes,17,ER,Promoting the right's of children that are suffering.,Highlighting the cause's focus
20180825-063117_677_live,0.2,Yes,18,EE,"Yes, I feel like if anything could use more funding, it should be children who need extra assistance.",Agreeing and emphasizing the importance of funding for children
20180825-063117_677_live,0.2,Yes,19,ER,Would you be willing to make a pledge to donate at least 100 every month?,Requesting a monthly donation pledge
20180825-063117_677_live,0.2,Yes,20,EE,"Hm, it depends on my schedule to be honest because I still have to pay rent and I don't have set hours but I'd be willing to give around $100 if I have solid hours every month.",Explaining conditions for a monthly donation
20180825-063117_677_live,0.2,Yes,21,ER,It good to stand by your word and giving to the children.,Encouraging commitment to the cause
20180825-064001_264_live,0.2,Yes,0,ER,Right now there are many children who are suffering in the world and they need our help.,Raise awareness about suffering children and the need for help
20180825-064001_264_live,0.2,Yes,1,EE,I agree!,Express agreement
20180825-064001_264_live,0.2,Yes,2,ER,"There is an organization that is international , non governmental that tries to reduce the suffering.",Introduce an organization that helps reduce suffering
20180825-064001_264_live,0.2,Yes,3,EE,Oh that's great.,Express approval
20180825-064001_264_live,0.2,Yes,4,EE,What is the name of the organization?,Request the name of the organization
20180825-064001_264_live,0.2,Yes,5,ER,"Save the Children is the organization does the hard work of bringing health care, education and safety to children around the world.",Provide the name and describe the organization's work
20180825-064001_264_live,0.2,Yes,6,EE,Well the have a great cause.,Express approval of the organization's cause
20180825-064001_264_live,0.2,Yes,7,ER,"Children around the world are threaten by war such as in Syria, by hunger and disease such as in Africa.",Highlight specific threats to children around the world
20180825-064001_264_live,0.2,Yes,8,EE,No child deserves to feel unsafe and go hungry.,Express empathy and agreement
20180825-064001_264_live,0.2,Yes,9,EE,It's heartbreaking!,Express emotional response
20180825-064001_264_live,0.2,Yes,10,ER,I feel the same way as you do.,Express shared feelings
20180825-064001_264_live,0.2,Yes,11,ER,It broke my heart to see that famous photograph of a child with a vulture sitting next to it.,Share a personal emotional experience
20180825-064001_264_live,0.2,Yes,12,EE,I am not sure if I have seen that picture.,Express uncertainty about familiarity with the photograph
20180825-064001_264_live,0.2,Yes,13,EE,I would have to see it to know.,State the need to see the photograph to recognize it
20180825-064001_264_live,0.2,Yes,14,ER,It made me both angry and sad.,Share personal emotional impact of the photograph
20180825-064001_264_live,0.2,Yes,15,ER,"I have always believed that everyone can make a difference, but what was I doing?",Reflect on personal responsibility and actions
20180825-064001_264_live,0.2,Yes,16,EE,There are ways to make a difference for sure.,Affirm that there are ways to make a difference
20180825-064001_264_live,0.2,Yes,17,ER,One of those ways is to contribute to Save the Children.,Suggest contributing to Save the Children as a way to help
20180825-064001_264_live,0.2,Yes,18,EE,Yes that is a common way.,Acknowledge the suggestion as common
20180825-064001_264_live,0.2,Yes,19,ER,It is one of the best organizations I know of that actually effective in using donations in a positive way to help children throughout the world.,Endorse the organization as effective in using donations positively
20180825-064001_264_live,0.2,Yes,20,EE,Have you presonally donated to them?,Inquire about personal experience with donating
20180825-064001_264_live,0.2,Yes,21,EE,Would you whole heartedly donate?,Question willingness to donate wholeheartedly
20180825-064001_264_live,0.2,Yes,22,EE,How do you know that they are effective?,Question the effectiveness of the organization
20180825-064001_264_live,0.2,Yes,23,EE,How do you know the money actually gets to where it needs to go?,Question the allocation of donated money
20180825-064038_102_live,0.0,No,0,ER,Hi how are you?,Initiate conversation and greet
20180825-064038_102_live,0.0,No,1,EE,Fine how are you?,Respond to greeting and reciprocate
20180825-064038_102_live,0.0,No,2,ER,I am well,Respond to inquiry and provide personal status
20180825-064038_102_live,0.0,No,3,EE,What is your favorite childrens charity,Inquire about the other person's favorite children's charity
20180825-064038_102_live,0.0,No,4,ER,Well I recently heard about Save the Children Charity.,Introduce a specific charity
20180825-064038_102_live,0.0,No,5,ER,They donate money to help children in developing countries.,Provide information about the charity's activities
20180825-064038_102_live,0.0,No,6,ER,Have you heard about them?,Inquire if the other person is familiar with the charity
20180825-064038_102_live,0.0,No,7,EE,Yes I have heard of them.,Acknowledge familiarity with the charity
20180825-064038_102_live,0.0,No,8,EE,They do a lot for kids,Express positive opinion about the charity's work
20180825-064038_102_live,0.0,No,9,ER,Yes they do.,Agree with the positive opinion
20180825-064038_102_live,0.0,No,10,ER,They help out a great deal.,Reiterate the charity's positive impact
20180825-064038_102_live,0.0,No,11,ER,My job today is to see if you would be willing to donate any of your earnings to the charity,State the purpose of the conversation (soliciting donations)
20180825-064038_102_live,0.0,No,12,EE,At this time I am not willing to do that,Decline to donate
20180825-064038_102_live,0.0,No,13,ER,"Okay, well I am supposed to ask you how much of your payment you would like to donate.",Clarify the requirement to ask about donation amount
20180825-064038_102_live,0.0,No,14,ER,Anywhere from zero to the full amount.,Specify the range of possible donation amounts
20180825-064038_102_live,0.0,No,15,ER,So I am to understand you do not wish to help any of them?,Seek confirmation of the decision not to donate
20180825-064038_102_live,0.0,No,16,EE,Yes that is correct,Confirm the decision not to donate
20180825-064038_102_live,0.0,No,17,ER,"Okay, well let me give you some details about the charity so we can finish out this conversation.",Indicate intention to provide more information about the charity
20180825-064038_102_live,0.0,No,18,ER,we need 10 chats each to complete this hit,Explain the need to continue the conversation for a specific duration
20180825-064038_102_live,0.0,No,19,EE,okay im fine with that,Agree to continue the conversation
20180825-064038_102_live,0.0,No,20,ER,"Well one statistic that in 2018 alone over 1,000 children were killed or injured in Syria.",Share a specific statistic about the charity's impact
20180825-064038_102_live,0.0,No,21,ER,This charity's goal is to help them out.,Reiterate the charity's goal
20180825-064038_102_live,0.0,No,22,EE,Thats sad so many children were killes,Express sadness about the statistic
20180825-064038_102_live,0.0,No,23,ER,I know.,Express agreement with the sentiment
20180825-064038_102_live,0.0,No,24,ER,I am not sure the exact details but more about their website is  URL,Provide additional information and a website URL
20180825-064811_939_live,0.05,Yes,0,ER,There is a very important charity called Save the Children.,Introduce the topic of Save the Children charity
20180825-064811_939_live,0.05,Yes,1,ER,Do you know much about it?,Inquire about EE's knowledge of the charity
20180825-064811_939_live,0.05,Yes,2,EE,"I do not, can you tell me some?",Express lack of knowledge and request information
20180825-064811_939_live,0.05,Yes,3,ER,They help children all over who are in need.,Provide information about the charity's mission
20180825-064811_939_live,0.05,Yes,4,ER,"They have programs to help with help, literacy, and disaster relief.",Elaborate on the charity's programs
20180825-064811_939_live,0.05,Yes,5,EE,I would like to donate,Express willingness to donate
20180825-064811_939_live,0.05,Yes,6,ER,How much of the money you earn from this task would you be willing to donate?,Inquire about the amount EE is willing to donate
20180825-064811_939_live,0.05,Yes,7,EE,i would like to donate .05 cents,Specify the donation amount
20180825-064811_939_live,0.05,Yes,8,ER,The research team will collect the donations and send it to Save the Children.,Inform about the donation process
20180825-064811_939_live,0.05,Yes,9,ER,Thank you!!,Express gratitude for the donation
20180825-064811_939_live,0.05,Yes,10,EE,you are welcome,Acknowledge the gratitude
20180825-064811_939_live,0.05,Yes,11,ER,"Even small donations, added together, can make a tremendous difference.",Emphasize the impact of small donations
20180825-064811_939_live,0.05,Yes,12,EE,I am sure they do.,Agree with the statement about the impact
20180825-064811_939_live,0.05,Yes,13,EE,Iit is so imporantant for them,Express the importance of the charity's work
20180825-064811_939_live,0.05,Yes,14,ER,It is!,Affirm the importance
20180825-064811_939_live,0.05,Yes,15,ER,"Did you know that 16,000 children under the age of 5 die each day?",Share a shocking statistic about child mortality
20180825-064811_939_live,0.05,Yes,16,EE,wow no i did not,Express surprise and lack of prior knowledge
20180825-064811_939_live,0.05,Yes,17,ER,"Most of them die from preventable diseases, too!",Provide additional information about preventable diseases
20180825-064838_945_live,0.0,No,0,ER,hi!,Greeting the other person
20180825-064838_945_live,0.0,No,1,EE,"hi, how are you?",Returning the greeting and inquiring about the other person's well-being
20180825-064838_945_live,0.0,No,2,ER,"I am well, thank you",Responding to the inquiry about well-being
20180825-064838_945_live,0.0,No,3,EE,I guess we're supposed to be talking about a children's charity..?,Introducing the topic of conversation
20180825-064838_945_live,0.0,No,4,ER,"yes, do you donate to charities often?",Asking about the other person's donation habits
20180825-064838_945_live,0.0,No,5,EE,"No, not really.",Responding to the question about donation habits
20180825-064838_945_live,0.0,No,6,EE,Do you?,Inquiring about the other person's donation habits
20180825-064838_945_live,0.0,No,7,ER,"I try to do what I can, but its hard sometimes",Explaining personal efforts and challenges in donating
20180825-064838_945_live,0.0,No,8,EE,I agree.,Expressing agreement with the previous statement
20180825-064838_945_live,0.0,No,9,EE,What would motivate you to donate to a children's charity?,Inquiring about motivations for donating to a children's charity
20180825-064838_945_live,0.0,No,10,ER,"I think save our children is incredibly important, becuase children are the ones who need it most.",Expressing the importance of donating to children's charities
20180825-064838_945_live,0.0,No,11,EE,"You're right, it is very important.",Agreeing with the importance of the cause
20180825-064838_945_live,0.0,No,12,EE,"Would you prefer to donate clothes, food, money, or something else?",Inquiring about the preferred type of donation
20180825-064838_945_live,0.0,No,13,ER,"With save the children, money is most important, since they can use it to get all of the necessary needs for children met.",Explaining the preference for monetary donations
20180825-064838_945_live,0.0,No,14,EE,That makes sense.,Expressing understanding of the explanation
20180825-064838_945_live,0.0,No,15,EE,We should donate money then.,Suggesting a course of action based on the explanation
20180825-064838_945_live,0.0,No,16,ER,I completely agree.,Expressing agreement with the suggested course of action
20180825-064838_945_live,0.0,No,17,ER,One of the kids you could be helping could be the next president or osmething!,Highlighting the potential impact of donations
20180825-064838_945_live,0.0,No,18,EE,Very true!,Agreeing with the potential impact statement
20180825-064838_945_live,0.0,No,19,EE,It's important to give every child an opportunity to succeed.,Emphasizing the importance of giving children opportunities
20180825-064838_945_live,0.0,No,20,ER,I agree.,Expressing agreement with the importance of opportunities
20180825-065106_23_live,0.1,Yes,0,ER,Hello?,Initiate conversation
20180825-065106_23_live,0.1,Yes,1,EE,Hello.,Acknowledge greeting
20180825-065106_23_live,0.1,Yes,2,EE,I hope you are well.,Express goodwill
20180825-065106_23_live,0.1,Yes,3,ER,"Same, would you like to donate to Save the children?",Request donation
20180825-065106_23_live,0.1,Yes,4,EE,I think it is very important to help children that are less fortunate.,Express agreement with the cause
20180825-065106_23_live,0.1,Yes,5,EE,"Tell me more about ""Save the children.""",Request more information
20180825-065106_23_live,0.1,Yes,6,ER,Your donation will be directly deducted from your task payment.,Explain donation process
20180825-065106_23_live,0.1,Yes,7,ER,It would do a great help with your donation.,Encourage donation
20180825-065106_23_live,0.1,Yes,8,EE,What service does this charity provide?,Request specific information about the charity's services
20180825-065106_23_live,0.1,Yes,9,ER,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",Provide detailed information about the charity
20180825-065106_23_live,0.1,Yes,10,EE,I like the sound of that.,Express approval
20180825-065106_23_live,0.1,Yes,11,EE,Does it work by sponsoring a specific child who you get to know or does everything run through the organization?,Request clarification on donation process
20180825-065106_23_live,0.1,Yes,12,ER,"he money goes to the charity as a whole not to a particular kid, so when you donate you know you helping more than one child.",Clarify donation distribution
20180825-065106_23_live,0.1,Yes,13,EE,That makes sense and I do like the money to be spread to everyone.,Express agreement with donation distribution
20180825-065106_23_live,0.1,Yes,14,EE,Is this primarily in African and South America?,Inquire about geographical focus of the charity
20180825-065106_23_live,0.1,Yes,15,ER,"Yes, as well as other places also...",Confirm and expand on geographical focus
20180825-065106_23_live,0.1,Yes,16,ER,How much would you like to donate?,Request donation amount
20180825-065106_23_live,0.1,Yes,17,EE,How do we know that our donation is reaching those in need?,Express concern about donation effectiveness
20180825-065106_23_live,0.1,Yes,18,ER,"For instance, millions of Syrian children have grown up facing the daily threat of violence.",Provide example of charity's impact
20180825-065106_23_live,0.1,Yes,19,ER,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",Provide additional impact information
20180825-065106_23_live,0.1,Yes,20,ER,Your donation would be a small part in keeping the children safe from the violence.,Reinforce importance of donation
20180825-065106_23_live,0.1,Yes,21,EE,I hope that is the case as I hate to read about children in danger.,Express hope and concern
20180825-070857_925_live,0.0,No,0,ER,Hello.,Greeting the other person
20180825-070857_925_live,0.0,No,1,ER,I hope you are well today.,Expressing hope for the other person's well-being
20180825-070857_925_live,0.0,No,2,ER,I am wondering if you regularly give to charity?,Inquiring about the other person's charitable habits
20180825-070857_925_live,0.0,No,3,EE,Yes I do.,Confirming regular charitable giving
20180825-070857_925_live,0.0,No,4,EE,I find it very fulfilling to give back,Expressing personal fulfillment from giving
20180825-070857_925_live,0.0,No,5,ER,I agree with you on that.,Agreeing with the other person's sentiment
20180825-070857_925_live,0.0,No,6,ER,I am just now watching the news about the hurricane in Hawaii and seeing the damage already done.,Sharing information about a current event (hurricane in Hawaii)
20180825-070857_925_live,0.0,No,7,EE,It is very scary to think about.,Expressing concern about the situation
20180825-070857_925_live,0.0,No,8,EE,"Not only are they ravaged by the volcano, now a hurricane.",Highlighting the compounded natural disasters in Hawaii
20180825-070857_925_live,0.0,No,9,ER,I know.,Expressing agreement and empathy
20180825-070857_925_live,0.0,No,10,ER,I actually have family living there.,Revealing personal connection to the situation (family in Hawaii)
20180825-070857_925_live,0.0,No,11,ER,The rains over the past two days have been awful.,Describing the severity of the situation (rainfall)
20180825-070857_925_live,0.0,No,12,EE,I am curious what we can do to help.,Expressing curiosity about ways to help
20180825-070857_925_live,0.0,No,13,ER,I have been looking into ways to help.,Indicating personal research into ways to help
20180825-070857_925_live,0.0,No,14,ER,I see that an organization called Save the Children is already mobilizing to help.,Providing information about an organization (Save the Children) mobilizing to help
20180825-070857_925_live,0.0,No,15,EE,Do you know anything about how they are helping the children?,Inquiring about the organization's specific actions to help children
20180825-070857_925_live,0.0,No,16,ER,They have an emergency response team ready to go.,Providing details about the organization's emergency response team
20180825-070857_925_live,0.0,No,17,ER,They are preparing child-specific and focused supplies in case they are needed.,Describing the organization's preparation of child-specific supplies
20180825-070857_925_live,0.0,No,18,ER,They are in touch with officials in Hawaii.,Noting the organization's communication with officials in Hawaii
20180825-070857_925_live,0.0,No,19,EE,"That's really awesome, are they more in need of supplies or monetary donations?",Asking about the type of donations needed (supplies or monetary)
20180825-070857_925_live,0.0,No,20,ER,Definitely more in need of monetary donations.,Clarifying that monetary donations are more needed
20180825-070857_925_live,0.0,No,21,ER,They are asking people to donate to their emergency fund.,Informing about the organization's request for donations to their emergency fund
20180825-070857_925_live,0.0,No,22,EE,Do they have a donation tier level?,Inquiring about donation tier levels
20180825-070857_925_live,0.0,No,23,EE,I want to help out as much as I can.,Expressing a desire to help as much as possible
20180825-070857_925_live,0.0,No,24,ER,"If you are willing, you can actually donate from your payment from this hit!",Suggesting a way to donate through the current task payment
20180825-070857_925_live,0.0,No,25,EE,Really?,Expressing surprise at the suggestion
20180825-070857_925_live,0.0,No,26,EE,What forms of payments are accepted?/,Inquiring about accepted forms of payment
20180825-070857_925_live,0.0,No,27,ER,They can deduct directly from your payment from this task.,Explaining the deduction process from the task payment
20180825-070857_925_live,0.0,No,28,EE,That is nice.,Expressing approval of the donation method
20180825-070857_925_live,0.0,No,29,EE,But I would like to give more than a measly $2.,Expressing a desire to donate more than the task payment
20180825-070857_925_live,0.0,No,30,EE,Is there another way to donate?/,Inquiring about other ways to donate
20180825-070857_925_live,0.0,No,31,ER,How nice of you.,Complimenting the other person's generosity
20180825-070857_925_live,0.0,No,32,ER,"Yes, I can give you that information, but would you like to start with donating part or all of your payment for this hit?",Offering to provide additional donation information and suggesting starting with the task payment
20180825-070900_49_live,0.25,Yes,0,ER,Hi there how are you doing today?,Initiate conversation and inquire about the other person's well-being
20180825-070900_49_live,0.25,Yes,1,EE,Hey I'm fine.,Respond to greeting and provide a status update
20180825-070900_49_live,0.25,Yes,2,EE,How are you doing?,Inquire about the other person's well-being
20180825-070900_49_live,0.25,Yes,3,ER,I am doing really good.,Respond to inquiry and provide a status update
20180825-070900_49_live,0.25,Yes,4,ER,"So, what are you up to today?",Inquire about the other person's activities for the day
20180825-070900_49_live,0.25,Yes,5,EE,I've been thinking about donating to a children's charity.,Share current thoughts and activities
20180825-070900_49_live,0.25,Yes,6,EE,I can't decide which onne.,Express indecision and seek input
20180825-070900_49_live,0.25,Yes,7,ER,I was going to ask you if you would be interested in donating to Save the Children.,Introduce a specific charity and suggest participation
20180825-070900_49_live,0.25,Yes,8,ER,How do you feel about this charity?,Seek the other person's opinion on the charity
20180825-070900_49_live,0.25,Yes,9,EE,I have heard about it but I can't remember it's mission.,Express familiarity but lack of detailed knowledge
20180825-070900_49_live,0.25,Yes,10,EE,Do you know that charity's mission?,Request information about the charity's mission
20180825-070900_49_live,0.25,Yes,11,ER,They provide kids with the basic things they need like food and clothing.,Provide information about the charity's mission
20180825-070900_49_live,0.25,Yes,12,ER,I really like their mission.,Express personal approval of the charity's mission
20180825-070900_49_live,0.25,Yes,13,ER,I really feel badly for the kids.,Express empathy for the cause
20180825-070900_49_live,0.25,Yes,14,ER,Don't you?,Seek agreement or shared sentiment
20180825-070900_49_live,0.25,Yes,15,EE,"Yes, it tugs at my heart to think of all of those children.",Express empathy and shared sentiment
20180825-070900_49_live,0.25,Yes,16,EE,Do you know where the charity is headquatered?,Request additional information about the charity
20180825-070900_49_live,0.25,Yes,17,ER,They are based in CT.,Provide information about the charity's location
20180825-070900_49_live,0.25,Yes,18,ER,I feel that it would be easy to donate.,Express personal opinion on the ease of donating
20180825-070900_49_live,0.25,Yes,19,ER,I know I spend on little things like a candy bar or gum.,Share personal spending habits to illustrate a point
20180825-070900_49_live,0.25,Yes,20,ER,I know I could give up spending on this and it would help the kids.,Express willingness to make personal sacrifices for the cause
20180825-070900_49_live,0.25,Yes,21,ER,Could you donate anything to them?,Inquire about the other person's willingness to donate
20180825-070900_49_live,0.25,Yes,22,EE,yes I can.,Express willingness to donate
20180825-070900_49_live,0.25,Yes,23,EE,I can donate 10 dollars.,Specify the amount they are willing to donate
20180825-070900_49_live,0.25,Yes,24,ER,Wow!,Express surprise and appreciation
20180825-070900_49_live,0.25,Yes,25,ER,that is so great.,Compliment the other person's generosity
20180825-070900_49_live,0.25,Yes,26,ER,Thank you so much.,Express gratitude
20180825-070900_49_live,0.25,Yes,27,ER,Are you hoping that the money goes to a certain cause like food or clothes?,Inquire about the preferred allocation of the donation
20180825-070900_49_live,0.25,Yes,28,EE,"OH, yeah food please.",Specify preference for the donation's use
20180825-070900_49_live,0.25,Yes,29,EE,Gotta feed the hungry first,Justify the preference
20180825-070900_49_live,0.25,Yes,30,ER,Yes!,Express agreement with the preference
20180825-070900_49_live,0.25,Yes,31,ER,I think that is a great idea.,Compliment the idea
