seed,scaffold,frac,dialogue_id,buyer_target,seller_target,sale_price,predicted_final_price,true_score,pred_score,diff_price,norm_diff_price,true_deal,pred_deal
seed_11611,scm_no_intentions,0.75,C_a6723a00e4504124928a3c39c1d123aa,6750,13500,12000.0,10200.0,0.7777777777777662,0.5111111111111035,1800.0,0.14999999999999875,0,0
seed_11611,scm_no_intentions,0.75,C_a6b82bd32468454ca055b415aaeb3827,947,1895,1300.0,1225.0,0.37236286919827294,0.2932489451476484,75.0,0.057692307692303255,1,1
seed_11611,scm_no_intentions,0.75,C_a77a80ffabec4dc68b9d8ace284e1fe7,840,1400,1200.0,1120.0,0.642857142857028,0.4999999999999107,80.0,0.06666666666666111,0,0
seed_11611,scm_no_intentions,0.75,C_a7816b4e06fb4d09b45eeec7ea127f19,23,25,23.0,24.0,0.0,0.499999999975,-1.0,-0.04347826086937619,1,0
seed_11611,scm_no_intentions,0.75,C_a79064b5e20545a28e78f52961bd5b57,2100,3000,2300.0,2550.0,0.2222222222221975,0.49999999999994443,-250.0,-0.10869565217390832,1,0
seed_11611,scm_no_intentions,0.75,C_a7e41f175b6f4a53ab31daa0bb02de8b,253,275,275.0,269.0,0.9999999999954546,0.7272727272694215,6.0,0.021818181818173885,0,0
seed_11611,scm_no_intentions,0.75,C_a82b991bc850450291b669683f57b009,450,490,475.0,462.5,0.6249999999984375,0.31249999999921874,12.5,0.026315789473678672,0,1
seed_11611,scm_no_intentions,0.75,C_a85d50e268084b3eacb598fbb51afbb0,82,138,115.0,115.0,0.5892857142846619,0.5892857142846619,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_a88d592b247643f69faf9c28f2ee2c50,190,380,350.0,310.0,0.8421052631574516,0.6315789473680887,40.0,0.11428571428568164,0,0
seed_11611,scm_no_intentions,0.75,C_a88fc36a49254eb89eedb3c90ab51c3d,4320,4800,4400.0,4560.0,0.16666666666663194,0.49999999999989586,-160.0,-0.036363636363635536,1,0
seed_11611,scm_no_intentions,0.75,C_a8cb096703df4b92b21696ac1287f858,154,309,180.0,170.0,0.16774193548376276,0.10322580645154632,10.0,0.055555555555524695,1,1
seed_11611,scm_no_intentions,0.75,C_a90036bbce214ed3ac7bfef9b86f9dfb,1260,1400,1260.0,1330.0,0.0,0.4999999999996429,-70.0,-0.055555555555551146,1,0
seed_11611,scm_no_intentions,0.75,C_a92eec65ac1a4e0799a56c07303ef8f6,49,55,50.0,52.0,0.16666666666388888,0.49999999999166667,-2.0,-0.039999999999919995,1,0
seed_11611,scm_no_intentions,0.75,C_a9aa017d57aa49919d66922d0d2c1e80,66,110,85.0,90.0,0.4318181818172004,0.5454545454533057,-5.0,-0.058823529411695503,1,0
seed_11611,scm_no_intentions,0.75,C_aa2f40bc16ea435899bf585d3c3edef0,837,1395,950.0,1116.0,0.2025089605734404,0.49999999999991035,-166.0,-0.17473684210524476,1,0
seed_11611,scm_no_intentions,0.75,C_aa7ae43a87a744d793f37aa2b55bc236,59,99,60.0,67.0,0.0249999999999375,0.1999999999995,-7.0,-0.11666666666647221,1,1
seed_11611,scm_no_intentions,0.75,C_abc05dd4ca6441b68572b6ae740eaf70,60,80,60.0,70.0,0.0,0.49999999999750006,-10.0,-0.16666666666638888,1,0
seed_11611,scm_no_intentions,0.75,C_abc5ba8af9fc4ff180e46e0081838165,1743,1895,1850.0,1820.0,0.7039473684205896,0.5065789473680878,30.0,0.01621621621621534,0,0
seed_11611,scm_no_intentions,0.75,C_ac2ba1c2ae9a4a1db31ca4804bae32ff,480,800,715.0,675.0,0.7343749999997705,0.6093749999998096,40.0,0.05594405594404812,0,0
seed_11611,scm_no_intentions,0.75,C_ac69789e975c4a21a0d9c4a915cd888f,1615,1795,1650.0,1657.5,0.19444444444433642,0.23611111111097996,-7.5,-0.00454545454545427,1,1
seed_11611,scm_no_intentions,0.75,C_aef98ea7e9cd4071abb1d11142e55740,75,99,85.0,85.0,0.4166666666649306,0.4166666666649306,0.0,0.0,1,1
seed_11611,scm_no_intentions,0.75,C_af8b847888704a0d91b3ad30393c0907,8700,14500,13000.0,11800.0,0.7413793103448147,0.5344827586206804,1200.0,0.09230769230769159,0,0
seed_11611,scm_no_intentions,0.75,C_afe36afa463f419d8ad1fff85759e5d6,30,40,30.0,37.5,0.0,0.7499999999925,-7.5,-0.2499999999991667,1,0
seed_11611,scm_no_intentions,0.75,C_b046547966ae4fb5a83bf75d4fcf3999,93,155,125.0,124.0,0.5161290322572321,0.49999999999919353,1.0,0.007999999999993599,0,0
seed_11611,scm_no_intentions,0.75,C_b2d95eae8f5e4e6fa90b1bc51456aa2f,944,1350,1150.0,1127.0,0.5073891625614514,0.4507389162560466,23.0,0.01999999999999826,0,1
seed_11611,scm_no_intentions,0.75,C_b3debfd6fb904d77bf3b6e3c08584eaf,76,100,95.0,88.0,0.7916666666633682,0.4999999999979167,7.0,0.07368421052623822,0,0
seed_11611,scm_no_intentions,0.75,C_b433d66d289c4b26a7c1674f5627a2aa,17,35,25.0,27.5,0.44444444444197534,0.5833333333300926,-2.5,-0.0999999999996,1,0
seed_11611,scm_no_intentions,0.75,C_b46c1eed52b540c6acb08482e94d9d0f,30,40,40.0,40.0,0.99999999999,0.99999999999,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_b5de3fc4c30741e48c6e5ab6833c1d10,975,1950,1300.0,1125.0,0.3333333333332991,0.15384615384613806,175.0,0.13461538461537426,1,1
seed_11611,scm_no_intentions,0.75,C_b854c98e018c4f869a82a9bdce18971b,184,200,185.0,187.0,0.06249999999960938,0.18749999999882816,-2.0,-0.010810810810804967,1,1
seed_11611,scm_no_intentions,0.75,C_b85915ae4bff4a6abd04b923c4f6520e,9,15,11.0,12.0,0.33333333332777776,0.49999999999166667,-1.0,-0.09090909090826446,1,0
seed_11611,scm_no_intentions,0.75,C_b992b45e882c42a891e52b5487d561bc,12,20,17.0,18.0,0.6249999999921875,0.749999999990625,-1.0,-0.05882352941141869,0,0
seed_11611,scm_no_intentions,0.75,C_b9bce3c3705d4e36a562ccc0bfcffa07,1146,2292,1400.0,1671.0,0.2216404886561761,0.4581151832460333,-271.0,-0.19357142857141474,1,1
seed_11611,scm_no_intentions,0.75,C_ba25748bb37b4fb491fab0b42dae34ca,150,300,275.0,212.5,0.8333333333327778,0.4166666666663889,62.5,0.22727272727264464,0,1
seed_11611,scm_no_intentions,0.75,C_ba9417b39e314b7ab0f313fe53b589ea,546,780,740.0,645.0,0.8290598290594748,0.4230769230767423,95.0,0.12837837837836102,0,1
seed_11611,scm_no_intentions,0.75,C_bac969a8ff8a4f40b2acdaf83058dfab,11000,22000,15500.0,16000.0,0.4090909090909054,0.4545454545454504,-500.0,-0.03225806451612882,1,1
seed_11611,scm_no_intentions,0.75,C_bb5fc810168841488a91a81d0c1ce392,2584,3400,3000.0,2992.0,0.5098039215685649,0.4999999999999387,8.0,0.0026666666666665777,0,0
seed_11611,scm_no_intentions,0.75,C_bc5788be5b4446cfa8a0ef6347eda9fb,48,80,65.0,65.0,0.5312499999983398,0.5312499999983398,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_bd10a625350049c18e7a4978e85b566d,152,200,180.0,176.0,0.583333333332118,0.49999999999895833,4.0,0.02222222222220988,0,0
seed_11611,scm_no_intentions,0.75,C_bd6c3da5b9744b5a95fa3c6d0c625a07,57,75,70.0,66.0,0.72222222221821,0.4999999999972223,4.0,0.05714285714277551,0,0
seed_11611,scm_no_intentions,0.75,C_bd93c200e05a4a27a5c223b53a5495ba,1600,3200,2500.0,2400.0,0.5624999999999648,0.49999999999996875,100.0,0.0399999999999984,0,0
seed_11611,scm_no_intentions,0.75,C_bea4e286410542688aa03718bbf88e8b,150,250,200.0,180.0,0.4999999999995,0.2999999999997,20.0,0.09999999999995,0,1
seed_11611,scm_no_intentions,0.75,C_bf83e9ef5aac4fe5bc561c8f97888351,3510,3900,3510.0,3705.0,0.0,0.4999999999998718,-195.0,-0.05555555555555397,1,0
seed_11611,scm_no_intentions,0.75,C_c0af7798dc2441069c9d910b208bfec5,12,25,15.0,15.0,0.23076923076745562,0.23076923076745562,0.0,0.0,1,1
seed_11611,scm_no_intentions,0.75,C_c0ce24441bd64d6bac142e7d535595b5,2025,2250,2100.0,2137.5,0.3333333333331852,0.4999999999997778,-37.5,-0.017857142857142006,1,0
seed_11611,scm_no_intentions,0.75,C_c0ed6d7b2bb64ca0aabadad8ce525a7e,150,250,225.0,187.49,0.7499999999992499,0.3748999999996252,37.50999999999999,0.16671111111103698,0,1
seed_11611,scm_no_intentions,0.75,C_c19861f677dc42b68832acf70f8aeceb,20,40,35.0,32.5,0.7499999999962501,0.624999999996875,2.5,0.07142857142836734,0,0
seed_11611,scm_no_intentions,0.75,C_c29c8c3f79e9470f96e9498e03e83647,168,280,240.0,210.0,0.6428571428565689,0.37499999999966516,30.0,0.12499999999994792,0,1
seed_11611,scm_no_intentions,0.75,C_c43f2b16c2dc4bd683dba92412a93b5d,87,95,90.0,89.0,0.3749999999953125,0.249999999996875,1.0,0.011111111111098766,1,1
seed_11611,scm_no_intentions,0.75,C_c45de9ee2d1a410caff4d221284b9bf9,9120,12000,9850.0,10975.0,0.25347222222221344,0.6440972222221999,-1125.0,-0.11421319796954199,1,0
seed_11611,scm_no_intentions,0.75,C_c48564c3c9ae469882768dc35fac04c1,184,200,190.0,190.0,0.3749999999976563,0.3749999999976563,0.0,0.0,1,1
seed_11611,scm_no_intentions,0.75,C_c4e98da6447443e7966f2c38bb660e3d,287,575,390.0,407.0,0.3576388888887647,0.416666666666522,-17.0,-0.043589743589732416,1,1
seed_11611,scm_no_intentions,0.75,C_c576b10e2df24d15a701c329deb4e21c,1672,2200,1672.0,1730.0,0.0,0.10984848484846403,-58.0,-0.03468899521530893,1,1
seed_11611,scm_no_intentions,0.75,C_c5de872b880647ccab106afbfd0c1595,1160,2320,1800.0,1740.0,0.5517241379309868,0.49999999999995687,60.0,0.03333333333333148,0,0
seed_11611,scm_no_intentions,0.75,C_c6949a83dca34b0197bc5789ee57880d,7,15,8.0,10.0,0.1249999999984375,0.3749999999953125,-2.0,-0.249999999996875,1,1
seed_11611,scm_no_intentions,0.75,C_c6feb4a5a7234051adcccf4d2741014b,1491,2130,2000.0,1810.5,0.7965571205006577,0.49999999999992173,189.5,0.09474999999999525,0,0
seed_11611,scm_no_intentions,0.75,C_c7154d8a2b2d40ffaa9b1336556b803b,1364,1795,1500.0,1579.5,0.3155452436194164,0.499999999999884,-79.5,-0.05299999999999647,1,0
seed_11611,scm_no_intentions,0.75,C_c752a7fe23c846808ecc425c91ef3540,3220,3500,3230.0,3250.0,0.03571428571427296,0.10714285714281888,-20.0,-0.006191950464396093,1,1
seed_11611,scm_no_intentions,0.75,C_c756556823a9474f878d77730fddaa20,3400,6800,6550.0,6550.0,0.9264705882352668,0.9264705882352668,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_c8b72e036d1147ca9f2b61f39c7d96dc,105,175,125.0,140.0,0.2857142857138775,0.4999999999992857,-15.0,-0.119999999999904,1,0
seed_11611,scm_no_intentions,0.75,C_ca9df48171e44c9bb6da03960660d221,1575,2250,1850.0,1875.0,0.40740740740734704,0.4444444444443786,-25.0,-0.013513513513512782,1,1
seed_11611,scm_no_intentions,0.75,C_cae60a0d1a214a7ba20964d156f1eca4,15,20,15.0,17.5,0.0,0.49999999999,-2.5,-0.16666666666555555,1,0
seed_11611,scm_no_intentions,0.75,C_cb331fadd9d64370b7677532571be612,550,1100,750.0,650.0,0.3636363636362975,0.18181818181814874,100.0,0.13333333333331554,1,1
seed_11611,scm_no_intentions,0.75,C_cbce1d8799dd4f24b3ce2d888131e03a,120,200,120.0,125.0,0.0,0.062499999999921875,-5.0,-0.04166666666663194,1,1
seed_11611,scm_no_intentions,0.75,C_ccac97cb8815439fb865fc370e80b23c,3220,3500,3220.0,3240.0,0.0,0.07142857142854592,-20.0,-0.0062111801242234095,1,1
seed_11611,scm_no_intentions,0.75,C_cd71e24866f345f1a80e63885b2ab97e,162,180,175.0,171.0,0.72222222221821,0.4999999999972223,4.0,0.022857142857129798,0,0
seed_11611,scm_no_intentions,0.75,C_ce268f2a194b4b58be657a53e12ae326,100,200,100.0,150.0,0.0,0.4999999999995,-50.0,-0.4999999999995,1,0
seed_11611,scm_no_intentions,0.75,C_ce67c40415f44e38996f93ea11e7ca81,500,1000,700.0,725.0,0.39999999999992003,0.44999999999991,-25.0,-0.03571428571428061,1,1
seed_11611,scm_no_intentions,0.75,C_ceb12a80d5934b2ab3d10b5f0de2ccb5,380,500,380.0,440.0,0.0,0.49999999999958333,-60.0,-0.1578947368420637,1,0
seed_11611,scm_no_intentions,0.75,C_ceed4eac3cdf4b4f84dee1c042364bd6,42,70,47.0,47.5,0.17857142857079084,0.1964285714278699,-0.5,-0.01063829787231779,1,1
seed_11611,scm_no_intentions,0.75,C_cf2143e0c75542bd8fe9ce5997dcb779,7,8,7.0,7.5,0.0,0.49999999995,-0.5,-0.07142857142755102,1,0
seed_11611,scm_no_intentions,0.75,C_cf241d8321b843b18c40b8f5fb252406,171,225,180.0,198.0,0.16666666666635802,0.4999999999990741,-18.0,-0.09999999999994445,1,0
seed_11611,scm_no_intentions,0.75,C_d01f1a8e4db54f898c9c3f528fa26754,1203,1719,1600.0,1450.0,0.7693798449610911,0.47868217054254286,150.0,0.09374999999999414,0,1
seed_11611,scm_no_intentions,0.75,C_d0cff3f0d5224ef69ef804d7b26f30a2,36,60,40.0,40.5,0.16666666666597224,0.18749999999921876,-0.5,-0.01249999999996875,1,1
seed_11611,scm_no_intentions,0.75,C_d130fcfa43374a03bbbba08bdd85e8b9,500,1000,500.0,650.0,0.0,0.29999999999994,-150.0,-0.29999999999994,1,1
seed_11611,scm_no_intentions,0.75,C_d1864a9e7ac34eb6afd4cb39cc4f1469,62,125,90.0,85.0,0.444444444443739,0.3650793650787856,5.0,0.055555555555493824,1,1
seed_11611,scm_no_intentions,0.75,C_d19620c4839a4786847543c6443c6023,944,1350,1150.0,1150.0,0.5073891625614514,0.5073891625614514,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_d26bad533e364c4d9b8358d777ad3205,1700,3400,1900.0,2600.0,0.11764705882352249,0.5294117647058512,-700.0,-0.36842105263155955,1,0
seed_11611,scm_no_intentions,0.75,C_d29e35334fea4fccbb5e9fe492b6f339,474,949,650.0,697.0,0.3705263157893957,0.4694736842104275,-47.0,-0.07230769230768118,1,1
seed_11611,scm_no_intentions,0.75,C_d2ff25ca3e3f442aade45f5ca2b749ac,140,200,140.0,150.0,0.0,0.16666666666638888,-10.0,-0.07142857142852041,1,1
seed_11611,scm_no_intentions,0.75,C_d3cbfc4bbdfe4c738d60ae83a09abb65,7,12,10.0,9.0,0.599999999988,0.399999999992,1.0,0.099999999999,0,1
seed_11611,scm_no_intentions,0.75,C_d40d1c392c1249e8a07e6f90b8e4193a,2040,3400,2500.0,2750.0,0.33823529411762215,0.5220588235293734,-250.0,-0.099999999999996,1,0
seed_11611,scm_no_intentions,0.75,C_d4da9040855442b3a36ef7f9b466ec15,3800,5000,3800.0,3950.0,0.0,0.12499999999998958,-150.0,-0.03947368421052528,1,1
seed_11611,scm_no_intentions,0.75,C_d5e04e446ff64b689c8babe26baf31fd,75,125,100.0,100.0,0.49999999999899997,0.49999999999899997,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_d63781a4f4be4db387b20dcb5f0afdeb,1924,2750,2500.0,2400.0,0.697336561743257,0.5762711864406082,100.0,0.0399999999999984,0,0
seed_11611,scm_no_intentions,0.75,C_d75d881dd5ba4328864adb2e7903c5cd,1750,3500,2800.0,2875.0,0.5999999999999657,0.6428571428571062,-75.0,-0.02678571428571333,0,0
seed_11611,scm_no_intentions,0.75,C_d78d1e5c7ae6400e9590fb6d932a2732,525,1050,850.0,825.0,0.619047619047501,0.5714285714284625,25.0,0.02941176470587889,0,0
seed_11611,scm_no_intentions,0.75,C_d790a6621c934b2a919c3e3e313c901a,1840,2000,1875.0,1875.0,0.2187499999998633,0.2187499999998633,0.0,0.0,1,1
seed_11611,scm_no_intentions,0.75,C_d791c2499509456296a08dd3adae6070,4900,7000,5500.0,5600.0,0.2857142857142721,0.33333333333331744,-100.0,-0.01818181818181785,1,1
seed_11611,scm_no_intentions,0.75,C_d7c0cefeb960431aad154c4f71993066,75,150,125.0,125.0,0.6666666666657778,0.6666666666657778,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_d809b9fb8c354c809ca1d829cb42bf55,200,400,380.0,320.0,0.89999999999955,0.5999999999997,60.0,0.1578947368420637,0,0
seed_11611,scm_no_intentions,0.75,C_d8a31aebaaf74a978d45336cde4b15a8,110,220,175.0,180.0,0.5909090909085537,0.6363636363630578,-5.0,-0.028571428571412247,0,0
seed_11611,scm_no_intentions,0.75,C_d8b54b1e146a4eb1b1f1ce23df11b5a8,801,1603,1250.0,1250.0,0.5598503740647681,0.5598503740647681,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_d94a3f34a3cd4a26a1e5a896bebabb0f,50,100,90.0,75.0,0.7999999999984,0.49999999999899997,15.0,0.16666666666648147,0,0
seed_11611,scm_no_intentions,0.75,C_d9b5b2419e854531841aff8985d17689,5,10,5.0,6.0,0.0,0.199999999996,-1.0,-0.199999999996,1,1
seed_11611,scm_no_intentions,0.75,C_d9c853528fc24311b028570d7d4e8d45,25,50,35.0,30.0,0.3999999999984,0.1999999999992,5.0,0.14285714285673468,1,1
seed_11611,scm_no_intentions,0.75,C_da24156b70a24c739517e4639aee752e,1819,2600,2200.0,2009.5,0.4878361075543549,0.24391805377717746,190.5,0.08659090909090515,1,1
seed_11611,scm_no_intentions,0.75,C_da3ab58c31684c49bc48c4b2eec1e870,225,450,350.0,375.0,0.5555555555553087,0.6666666666663704,-25.0,-0.07142857142855102,0,0
seed_11611,scm_no_intentions,0.75,C_da5f389c955c4dd79c397582a7ac2d7b,31,45,37.0,38.0,0.42857142856836733,0.4999999999964286,-1.0,-0.02702702702695398,1,0
seed_11611,scm_no_intentions,0.75,C_da8adc234a764cf0bf99a157c437a21d,3505,3895,3700.0,3690.0,0.4999999999998718,0.47435897435885277,10.0,0.0027027027027026296,0,1
seed_11611,scm_no_intentions,0.75,C_daeb31d02fd447bf8c44c832d320d7f7,2025,2250,2100.0,2137.5,0.3333333333331852,0.4999999999997778,-37.5,-0.017857142857142006,1,0
seed_11611,scm_no_intentions,0.75,C_dbc6f660a83b4a6cb2ce8a7a9e5d5bfc,6500,13000,8550.0,9000.0,0.31538461538461054,0.3846153846153787,-450.0,-0.05263157894736781,1,1
seed_11611,scm_no_intentions,0.75,C_dc530e155cbf4880a8044c366477139b,60,100,80.0,80.0,0.49999999999875,0.49999999999875,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_dd75d00f42624cab96be0ceff396b122,75,150,100.0,97.5,0.3333333333328889,0.2999999999996,2.5,0.024999999999975,1,1
seed_11611,scm_no_intentions,0.75,C_dfb94a07bb954c1caf3540ec6c7bffca,5,10,10.0,7.5,0.99999999998,0.49999999999,2.5,0.2499999999975,0,0
seed_11611,scm_no_intentions,0.75,C_dfbc28eec05f496f85cc35ccd7e64ace,120,200,140.0,130.0,0.2499999999996875,0.12499999999984375,10.0,0.07142857142852041,1,1
seed_11611,scm_no_intentions,0.75,C_e066646ec84b421b9b9760822cd7ba41,1513,1645,1513.0,1582.0,0.0,0.5227272727268768,-69.0,-0.04560475875743254,1,0
seed_11611,scm_no_intentions,0.75,C_e0d2f847d8794e60be5cb3ec58af43d3,84,120,100.0,102.0,0.44444444444320985,0.4999999999986111,-2.0,-0.01999999999998,1,0
seed_11611,scm_no_intentions,0.75,C_e0f48b71717749bfbae94fda8ace627b,567,946,900.0,926.0,0.8786279683374991,0.9472295514509375,-26.0,-0.02888888888888568,0,0
seed_11611,scm_no_intentions,0.75,C_e144a7f5115a4b9ebbb9647571e03413,4050,4500,4200.0,4200.0,0.33333333333325926,0.33333333333325926,0.0,0.0,1,1
seed_11611,scm_no_intentions,0.75,C_e19e5e433374478cab50c826389f9b59,744,1488,900.0,1116.0,0.20967741935481052,0.4999999999999328,-216.0,-0.23999999999997332,1,0
seed_11611,scm_no_intentions,0.75,C_e2a67cceaf724b4dae6fc128aacff264,1089,1556,1400.0,1308.0,0.6659528907921486,0.46895074946456766,92.0,0.06571428571428102,0,1
seed_11611,scm_no_intentions,0.75,C_e2cb742bae1a41bf97e5ebebeb9e33f8,1215,2430,2200.0,2030.0,0.8106995884772995,0.67078189300406,170.0,0.07727272727272376,0,0
seed_11611,scm_no_intentions,0.75,C_e335fb35ad30405fb36378b930ed36f2,735,1050,835.0,817.5,0.3174603174602167,0.26190476190467876,17.5,0.02095808383233282,1,1
seed_11611,scm_no_intentions,0.75,C_e3fbb6dd2f5949ce9ece21fd9b0babc1,7,15,10.0,11.0,0.3749999999953125,0.49999999999375,-1.0,-0.099999999999,1,0
seed_11611,scm_no_intentions,0.75,C_e41d38d0910e4e09886e105722227797,1891,2102,1950.0,1920.0,0.2796208530804362,0.13744075829377372,30.0,0.015384615384614596,1,1
seed_11611,scm_no_intentions,0.75,C_e490800ac8cb42cfa69ce2fe0f2879f6,11000,22000,13000.0,14900.0,0.18181818181818016,0.35454545454545133,-1900.0,-0.14615384615384502,1,1
seed_11611,scm_no_intentions,0.75,C_e49b7284fc6b4196bc20bb12b31501f1,152,200,160.0,176.0,0.16666666666631944,0.49999999999895833,-16.0,-0.09999999999993751,1,0
seed_11611,scm_no_intentions,0.75,C_e5b6980704e345c38556eb31c13eed60,45,90,75.0,75.0,0.6666666666651851,0.6666666666651851,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_e5d461940dd1425284082289cf7b5dcd,6965,9950,6965.0,8337.5,0.0,0.459798994974859,-1372.5,-0.1970567121320862,1,1
seed_11611,scm_no_intentions,0.75,C_e5d731de606e46d693b0ef262d88510c,836,1100,900.0,968.0,0.24242424242415062,0.49999999999981065,-68.0,-0.07555555555554716,1,0
seed_11611,scm_no_intentions,0.75,C_e633a2b3124346dfa7f2e2f8402e4b6b,2428,2698,2580.0,2550.0,0.5629629629627545,0.4518518518516845,30.0,0.011627906976743735,0,1
seed_11611,scm_no_intentions,0.75,C_e6e08f5315f54998b78fbed290cf9a16,1620,1800,1700.0,1730.0,0.44444444444419756,0.6111111111107717,-30.0,-0.017647058823528374,1,0
seed_11611,scm_no_intentions,0.75,C_e8170b248c6c432ebf57a73077e267a1,100,200,200.0,137.5,0.999999999999,0.37499999999962497,62.5,0.3124999999998438,0,1
seed_11611,scm_no_intentions,0.75,C_e83ae2d2e5c64d6a9b8ed649c7d06f84,2660,3500,3000.0,2860.0,0.40476190476185653,0.23809523809520974,140.0,0.04666666666666511,1,1
seed_11611,scm_no_intentions,0.75,C_e8458e2ae08f4808ab4c8a86e4830041,900,1000,1000.0,950.0,0.999999999999,0.4999999999995,50.0,0.049999999999995,0,0
seed_11611,scm_no_intentions,0.75,C_e89154c0d0614d49b1a1377c07231bdd,1125,2250,1800.0,1562.5,0.5999999999999467,0.3888888888888543,237.5,0.13194444444443712,0,1
seed_11611,scm_no_intentions,0.75,C_e9092991154545eab0da006e122f7c71,240,400,275.0,320.0,0.2187499999998633,0.4999999999996875,-45.0,-0.16363636363630413,1,0
seed_11611,scm_no_intentions,0.75,C_e92705747c0544ca9b4986460889b601,3496,3800,3550.0,3550.0,0.17763157894731,0.17763157894731,0.0,0.0,1,1
seed_11611,scm_no_intentions,0.75,C_e93957571b1140e48dffc52829252ed7,1100,2200,1800.0,1650.0,0.6363636363635785,0.49999999999995454,150.0,0.08333333333332871,0,0
seed_11611,scm_no_intentions,0.75,C_e96f95b056e44b9dbc498a574765e2a6,35,70,45.0,52.5,0.28571428571346935,0.4999999999985714,-7.5,-0.1666666666662963,1,0
seed_11611,scm_no_intentions,0.75,C_e9985166f43f4ae29a0f627aef7f5405,1775,3550,3000.0,2642.5,0.6901408450703836,0.4887323943661696,357.5,0.11916666666666269,0,1
seed_11611,scm_no_intentions,0.75,C_e9b9d671cd3b4974a0e86731cddb7e4d,375,750,500.0,562.5,0.33333333333324444,0.49999999999986666,-62.5,-0.124999999999975,1,0
seed_11611,scm_no_intentions,0.75,C_eaf9e749ca7e4cf6b68cb559501893cf,875,1750,1490.0,1425.0,0.7028571428570625,0.6285714285713567,65.0,0.043624161073822575,0,0
seed_11611,scm_no_intentions,0.75,C_eb04b84ea3144c0984f0d8704c7386e7,243,320,260.0,265.0,0.22077922077893405,0.28571428571391466,-5.0,-0.019230769230761835,1,1
seed_11611,scm_no_intentions,0.75,C_eb1f15e8e781463eba1aaddf70bf34e5,4680,7800,7000.0,6300.0,0.7435897435897197,0.5192307692307526,700.0,0.09999999999999858,0,0
seed_11611,scm_no_intentions,0.75,C_ebb133126475499cb394b88610414a8f,25,50,26.0,27.5,0.039999999999840004,0.0999999999996,-1.5,-0.057692307692085804,1,1
seed_11611,scm_no_intentions,0.75,C_ec21cc8b09724b8fbd30a538fdbeb0f3,125,250,140.0,150.0,0.119999999999904,0.19999999999984,-10.0,-0.07142857142852041,1,1
seed_11611,scm_no_intentions,0.75,C_ec2b2a0521fe40e7b6429fcab80bb88d,3420,4500,3500.0,3800.0,0.07407407407406721,0.3518518518518193,-300.0,-0.08571428571428326,1,1
seed_11611,scm_no_intentions,0.75,C_ec49904858b141a582000936a9d926d5,1339,1488,1425.0,1431.0,0.577181208053304,0.6174496644291159,-6.0,-0.004210526315789178,0,0
seed_11611,scm_no_intentions,0.75,C_ec5662bbf5a0459abff27bdba8513cf4,160,320,310.0,285.0,0.9374999999994141,0.7812499999995118,25.0,0.08064516129029657,0,0
seed_11611,scm_no_intentions,0.75,C_ecb56dce00284da9ac648e527970d427,8,12,8.0,9.0,0.0,0.24999999999375,-1.0,-0.1249999999984375,1,1
seed_11611,scm_no_intentions,0.75,C_ecd38bebdde84cc48aee2ae5214e4ba8,608,800,750.0,750.0,0.7395833333329482,0.7395833333329482,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_ed20afc8142b4992a136bd29fee069bf,363,395,375.0,371.0,0.3749999999988281,0.24999999999921874,4.0,0.010666666666663823,1,1
seed_11611,scm_no_intentions,0.75,C_ed269c2d722f430093005f592341e9e2,1550,3100,1925.0,2300.0,0.24193548387095212,0.48387096774190425,-375.0,-0.19480519480518468,1,1
seed_11611,scm_no_intentions,0.75,C_ed44f54ac0c34c179b5287a12f3f5aff,243,270,250.0,257.0,0.25925925925829907,0.5185185185165981,-7.0,-0.0279999999999888,1,0
seed_11611,scm_no_intentions,0.75,C_ed4de9a34fca47e19feb39079f8ff5c1,3195,3550,3375.0,3347.5,0.507042253520984,0.4295774647886114,27.5,0.008148148148147906,0,1
seed_11611,scm_no_intentions,0.75,C_ee6084004e984f4c95a4d34fb23920e6,37,75,40.0,56.0,0.07894736842084488,0.49999999999868416,-16.0,-0.399999999999,1,0
seed_11611,scm_no_intentions,0.75,C_ef253be7f67246aeb381e87f8257591c,22500,45000,40000.0,40000.0,0.7777777777777743,0.7777777777777743,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_f045e44cb2794a21be634d844eebab4a,3150,3500,3200.0,3275.0,0.14285714285710205,0.3571428571427551,-75.0,-0.023437499999999268,1,1
seed_11611,scm_no_intentions,0.75,C_f05c735eb81740b99b4586ad4d646cd0,10,20,15.0,15.0,0.499999999995,0.499999999995,0.0,0.0,0,0
seed_11611,scm_no_intentions,0.75,C_f0a8e013a63949eb8ddeab13075c3029,300,500,300.0,375.0,0.0,0.37499999999981254,-75.0,-0.24999999999991668,1,1
